,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
164,5.2839947,-1.0130662,-0.42546648,1.5703468,3.6875768,-1.4540132,-0.1076382,-2.1116142,5.815176,-1.0165491,-0.25026336,3.2303941,3.592827,5.0392513,1.1618665,3.538883,-1.3074094,-2.763498,7.153088,-2.0089765,-0.79136264,1.0405498,0.77994597,0.5517528,-0.24129935,5.2774835,-2.5452592,-0.08814088,1.6872722,-2.2513828,3.5832205,-1.201719,-0.71422213,-2.1191638,0.31839144,3.2563572,1.1338744,6.8315096,-1.3702091,4.8641157,-0.0019901886,-0.54858834,-0.652265,-0.13718651,-1.5053637,4.654947,-3.1831603,9.416636,0.30649567,4.7778225,-0.56168836,4.622313,7.423247,-0.7477058,-0.063216686,0.0130886845,-1.1641839,-0.648826,3.3561711,-1.042857,-0.7193191,-0.23165685,-0.14496115,5.188355
165,6.4793067,-1.0276619,-0.054025535,3.7562733,2.2328777,-1.7360644,-0.008160053,-2.222522,6.522147,-1.2131046,-0.1900176,3.033626,3.3140235,3.9951243,1.6766968,1.9361405,-1.4978609,-3.1683679,8.295998,-2.1010928,-0.38452592,1.4621967,0.2224977,0.07651741,-0.4016622,5.0726957,-3.261389,0.90275043,3.7253387,-2.3291175,3.2105868,-2.405804,-0.787757,-1.9129933,-0.1326869,3.641884,2.0009344,4.105281,-1.0693642,3.9262154,-0.08136319,-0.5196538,-0.788279,0.21627769,-1.067317,3.356579,-2.3273318,7.3182726,0.1628657,5.32802,-0.2937033,6.1194596,7.0013185,-0.8153381,-0.54808307,-0.6911774,-1.2208474,-0.8770122,2.945095,-1.1392196,-0.654368,-0.22526927,-0.500806,4.626971
166,6.1175976,-0.87820363,-0.049473595,3.4093375,2.1619089,-1.6131372,-9.410263e-05,-2.0140123,6.346448,-1.1311265,-0.19325133,2.7952504,3.1482968,3.8824205,1.3611048,1.7049387,-1.3930852,-2.577051,7.1945972,-2.053347,-0.24922591,0.9672148,0.5049414,0.9962736,-0.29943052,4.8845186,-2.7071142,1.1285284,3.0678968,-2.2263086,2.9205644,-2.3954158,-0.3776559,-1.3347919,0.42030644,2.7727478,1.7965969,3.8249364,-0.9998251,1.9686828,-0.16062972,-0.5865633,-0.3234776,-0.018066268,-0.78739107,2.7708955,-1.8520619,5.767575,-0.066291064,3.8969507,-0.47273877,3.2288554,4.794226,-0.4891813,-0.034470618,0.13541077,-0.70119035,-0.2992231,2.1520576,-0.7449013,-0.4659683,-0.103557825,-0.17382671,3.6142306
167,5.2839947,-1.013066,-0.42546642,1.5703467,3.6875765,-1.4540132,-0.10763822,-2.1116142,5.815176,-1.016549,-0.25026336,3.230394,3.5928268,5.039251,1.1618664,3.538883,-1.3074095,-2.7634985,7.1530886,-2.008977,-0.7913627,1.0405496,0.7799467,0.5517537,-0.24129933,5.2774844,-2.5452592,-0.08814081,1.687272,-2.2513828,3.5832198,-1.2017188,-0.37535366,-1.461947,0.8397643,2.8169289,1.2574924,5.3846393,-1.1294167,3.2118301,-0.066428654,-0.44269556,-0.35432705,-0.127058,-1.1584891,3.514208,-2.3674,7.3014317,0.11914017,4.73073,-0.5834746,5.3322167,6.762268,-0.7998429,-0.12541367,0.011098186,-1.1380873,-0.5753702,3.623809,-1.1410975,-0.627757,-0.17710812,-0.13530247,4.819634
168,5.247719,-0.8792329,-0.35966453,0.64356387,4.2586875,-1.7677621,-0.6464617,-1.8768183,8.199455,-0.68106806,-0.14484988,4.6423264,4.1960473,4.56795,1.401428,5.111277,-1.1713316,-2.8994186,7.7614994,-2.2351284,-0.22846112,1.3469964,0.61142725,-0.277542,-0.10438103,5.050274,-2.8787017,-0.24682511,1.6669843,-1.9256387,2.01628,-1.222736,-0.2792021,-2.4819844,2.6208093,5.2358904,2.888671,9.039026,-2.0851035,4.421368,0.02157267,-1.4857512,-0.6766119,1.6616014,-2.20284,5.784511,-4.076532,14.371797,-0.06418924,4.661701,-0.34502268,3.4718223,6.308459,-0.5767724,-0.1467393,-0.37628916,-1.0128891,-0.6740033,2.9168313,-0.7425204,-0.42033526,-0.29299685,-0.31477046,3.5500042
169,5.065022,-1.0386735,-0.38216645,2.7066762,2.7731497,-1.4614259,-0.17132646,-2.336851,5.512373,-0.8097684,-0.25739706,4.6446466,3.8451881,7.237998,1.7092922,4.897314,-1.6617336,-3.7531254,10.401198,-2.9614391,-0.47995725,3.328294,0.6145269,-0.24165457,-0.26883486,6.884301,-3.6851857,-0.21404077,2.8431795,-2.8059056,2.5856447,-1.9568511,-0.1779381,-1.2161301,0.39828983,1.4314979,0.637614,6.497834,-1.5811464,2.6568208,-0.02473805,-0.296124,-0.87551445,0.19827232,-0.9253045,3.4259887,-2.645381,6.9588447,1.1435982,5.5593805,-0.7095887,5.6370068,8.95114,-0.8068356,-0.15873595,-0.22357532,-1.4578996,-0.8947468,4.139021,-1.1335797,-0.7192241,-0.046228256,-0.4146583,5.9278975
170,7.3362556,-1.0990053,-0.06017719,1.4992418,3.9300487,-1.7197266,-0.27260277,-2.076539,8.057912,-1.0627396,-0.20056583,5.8409996,4.296228,5.47121,1.1027898,6.087371,-2.0832388,-4.074849,9.823694,-2.7547755,-0.8893286,1.6478517,1.7798768,-0.18547751,-1.0835145,6.358037,-3.7829266,0.29457942,2.5441105,-2.9470165,3.6909468,-1.3422039,-0.039171655,-1.9320325,-0.05777916,4.715572,-0.07009788,5.58639,-1.3144321,3.1396375,1.0972244,-0.35434198,-0.6190552,0.38368195,-0.93722963,4.5926914,-2.3387566,7.2355814,1.0278244,5.7602134,-0.58963305,5.796286,9.688114,-0.70767313,-0.16693847,-0.4435343,-1.5082282,-1.3462244,4.847076,-1.4849308,-0.60042423,-0.41681102,-0.27960044,6.836402
171,3.2530143,-0.5270506,-0.4168094,1.2446424,3.9705465,-1.074871,-0.095696375,-1.2204064,5.07074,-0.6183543,0.4915678,3.132356,2.265665,3.9151022,0.35678634,2.786496,-1.2027271,-3.8625822,9.592377,-1.4807519,-0.78925884,1.9002157,1.5311013,-0.778296,-0.5018589,5.4613404,-3.5807712,-0.053444013,3.7582603,-1.8983936,2.6920757,-1.5068445,-0.74029297,-1.9442898,-0.05177697,2.4359522,-0.055087164,6.804445,-1.0984355,3.5983353,1.8373042,-0.9800624,-0.47678548,1.6595496,-1.4295137,5.831165,-3.3012168,10.46963,0.33993772,4.72341,-0.3968295,4.615916,7.8125677,-0.79108214,-0.12330816,-0.11422867,-1.2416244,-0.68424076,4.1027064,-1.1722946,-0.50319743,-0.26388943,-0.33413514,5.9804134
172,4.0800414,-0.5190797,-0.4108662,0.98686534,2.2139857,-1.2106794,0.13576536,-1.2624989,4.6025777,-0.8241431,-0.407065,3.37078,2.2075355,3.8849492,0.9344381,2.6009946,-0.8257626,-3.1870904,6.9932837,-1.0451498,-0.25587922,0.57202554,0.04156466,0.61693424,-0.35257244,2.9872377,-2.6279206,0.46148166,3.6605828,-1.5987725,2.2345908,-1.7933756,-0.50450104,-2.10476,0.8819492,2.3605547,1.6404184,6.914903,-1.0492903,3.2474844,-0.21270956,-0.9704843,-0.8647223,-0.17035359,-1.0649799,4.251631,-2.6690352,9.320191,0.8209952,3.8895762,-0.14969717,4.2166286,7.107743,-0.6551742,-0.20252553,-0.53596616,-0.90247947,-0.71589327,2.5524611,-1.0931752,-0.36578983,-0.2530384,-0.40743038,4.6452055
173,2.5035107,-0.7408807,-0.15194029,2.052582,1.6187265,-1.0040835,-0.12788494,-1.4742591,3.0531778,-0.42826134,0.3280888,3.274679,2.0096989,4.091457,0.49822214,2.6010716,-1.4833819,-2.874418,8.417439,-1.9964945,-0.35434258,1.2163153,0.07613111,-0.41583422,0.017630689,4.271972,-2.874098,0.9178445,1.6916001,-2.202148,2.6295712,-1.5935934,-0.20509222,-1.8795449,1.9283391,1.3185996,2.511063,8.026139,-2.2495503,3.7553117,1.6047395,-0.49021792,-0.84573627,0.08657084,-1.7538162,4.0625134,-3.2206867,6.6373153,-0.40863433,5.442167,-0.4089379,6.0815105,6.1605525,-0.8689902,0.48257354,-0.16669255,-0.8585509,-0.65967995,2.7405128,-1.4239298,-0.006293284,0.11183611,-0.9188562,2.0971851
174,5.6358223,-0.9181159,-0.72497946,1.7338063,3.9509995,-1.6421531,-0.04784396,-1.8495286,6.463323,-0.9252484,-0.4023056,3.8704975,2.8358502,5.3282733,0.4268175,3.2999861,-0.20140468,-0.6560771,1.6169747,-0.2058005,-0.07542454,0.07425077,0.099009804,0.08845835,-0.00936717,0.7712644,-0.55501544,0.00462876,0.73880434,-0.35318142,0.57050765,-0.35872072,-0.6345482,-2.4727495,0.25977543,4.7752833,0.7174389,8.3735695,-0.87790304,4.960324,0.52680993,-0.21075264,-0.8101974,-0.09771076,-1.6134728,2.166723,-3.2120993,11.083868,-0.18256542,4.357718,-0.42460978,6.836679,5.762949,-0.73807913,-0.63457555,-0.17632759,-1.1372524,-0.66939026,3.0877316,-0.7460184,-0.69344705,-0.2763678,-0.43666312,5.3088455
175,4.617481,-1.027675,-0.45975357,4.2661314,2.3944852,-1.083761,-0.28814083,-2.2317607,4.955333,-0.3332823,0.011308497,3.6457884,3.8128538,3.7160835,2.4788713,3.291327,-1.5050678,-3.207619,7.3493414,-2.1503422,-0.5651225,1.3799514,0.17088974,-0.18715057,-0.47357535,4.5056586,-3.2571793,1.6396204,2.7722096,-2.1481082,2.0075326,-2.0867703,-0.29045674,-0.80808747,0.94945705,0.40902948,0.33935663,3.1937482,-1.1435052,2.0115755,-0.04098725,-0.24726576,-0.38626736,0.1742644,-0.584377,3.8159404,-2.102833,5.889706,0.88398623,6.390952,-0.57879025,6.2739935,7.4846334,-0.77565753,-0.39840063,-0.41436398,-1.2826393,-0.5973184,2.1886034,-1.3407837,-0.8888898,-0.4534274,-0.11334988,4.414752
176,6.785934,-0.8505361,-0.6676263,0.54361016,3.1951425,-1.7949206,-0.3337264,-1.911261,5.5938764,-0.9877808,-0.4220996,3.187635,3.0724466,4.8371167,-0.0029409071,3.820026,-1.4907852,-3.2388046,6.205074,-1.5290089,-0.8079593,1.1113608,-0.012504338,-0.0068927887,-0.5181251,4.2991843,-2.899945,0.79251426,4.937666,-2.102797,3.306776,-1.8766956,-0.47311082,-1.6595416,1.8894975,4.981633,1.7363741,6.583357,-1.0443199,4.608368,-0.060279183,-1.0417765,-0.97621256,-0.05503147,-1.5726241,3.2427292,-2.8840659,10.9913435,0.58779645,3.5156004,0.08649948,3.829609,5.669905,-0.3719859,-0.049244568,-0.14267959,-0.6499212,-0.47336978,2.3968225,-0.77661806,-0.46604604,0.017201781,-0.3340071,4.3063736
177,5.9985948,-1.0209472,-0.53784585,0.20057267,3.0003328,-1.7809739,-0.23197159,-1.939955,6.343715,-1.0744572,-0.36272386,4.4045057,2.9821424,5.1383114,-0.059400365,4.085681,-0.77393067,-2.9758823,8.989781,-1.9241879,-0.410595,3.3377218,-0.39131436,0.19060265,-0.40957308,3.9072378,-3.0647159,2.0368364,4.43181,-2.3509889,2.2361221,-2.5883417,-0.898976,-2.1876853,1.7524915,4.682207,3.5374703,7.0373583,-0.72086465,8.576006,2.547794,-0.33481058,-1.2095308,-0.26510325,-1.9071101,1.9496258,-3.0273914,9.793555,-0.209265,4.581003,-0.28193352,7.235488,5.3234906,-0.72748196,-0.46044305,-0.054512937,-1.0546081,-0.76483583,4.225956,-0.7510175,-0.60467166,-0.35701916,-0.48949054,5.6707225
178,4.3428564,-0.82080984,-0.44034865,0.71491003,3.7351089,-1.5210544,-0.14893934,-1.4937307,6.724138,-0.75838447,-0.30571184,4.5422344,2.6630895,5.014157,-0.12666325,3.1080155,-1.0321095,-3.7518609,8.316123,-2.4723635,-0.10275663,3.1279895,-0.071357496,-0.29684216,-0.28094283,6.6096096,-3.0040896,0.18749449,-0.01955463,-2.065432,0.5869797,-1.4001127,-0.627283,-2.011787,3.9921906,3.1387458,0.99615616,8.395584,-1.3978466,3.0353043,0.6865511,-1.0568243,-1.300012,0.7606402,-1.3117272,5.564367,-3.7802947,12.925614,0.6214772,5.0709033,-0.59953845,4.949367,8.862378,-0.9487622,-0.3085621,-0.13621897,-1.2464122,-0.8539492,3.698376,-0.9969188,-0.69934356,-0.46006545,-0.6143669,5.629055
179,3.9845774,-0.50437075,-0.50337183,0.2465227,3.3002586,-0.9508274,-0.38031122,-0.97694784,4.7010055,-0.44835085,-0.15428615,2.0866146,2.3660486,3.9280725,-0.11107553,2.6892884,-1.4875891,-2.752645,6.4413967,-1.5430355,-1.0248713,0.937806,0.63785976,-0.54260004,-0.3449698,6.3734097,-2.695319,-0.5312222,2.1994917,-1.8536592,2.1963043,-1.1594012,-0.36109817,-1.7430792,2.4608085,5.278786,0.61413616,7.262262,-0.9675898,3.750068,-0.26901314,-1.0653119,-0.7392004,0.5620671,-1.3264271,4.18816,-2.8842037,10.843567,-0.14872243,5.0978336,-0.55738664,3.0203216,6.7357454,-0.46294764,-0.08994925,-0.28326288,-1.0799471,-0.6515293,3.725538,-0.77769035,-0.68811077,-0.41325626,-0.5362666,5.1754737
180,4.4808855,-0.71455353,-0.27607596,1.730512,2.383864,-1.2470163,-0.2811132,-1.5592141,4.451456,-0.5980233,-0.34720182,3.1091042,2.952906,4.8714604,0.5651956,3.0648034,-0.34823462,-0.6923894,2.0701625,-0.5329855,-0.2082948,0.49574503,0.37872693,-0.16498949,-0.023764523,1.7097313,-0.77198756,0.0775569,0.7642334,-0.42149144,0.9146357,-0.33724242,-0.65573746,-1.8607564,1.0612745,3.3903844,0.07856429,7.5052075,-1.2446043,2.6546052,-0.023111619,-0.7790369,-1.3155582,1.3752906,-1.1407014,3.495885,-2.904539,9.269616,1.4196444,5.214688,1.1813328,4.1840286,6.515967,-0.5634791,-0.43892932,-0.24467936,-1.3774287,-0.16815491,2.756188,-1.0612143,-0.3940633,1.3724343,-0.38285327,4.5027604
181,5.2434435,-0.93202394,-0.56592315,1.6688089,3.3665953,-1.5856895,-0.4781356,-2.114905,6.6705604,-0.8080299,-0.09520572,4.0818124,3.060072,4.8924575,0.9721074,3.4591405,-1.2554543,-2.2395432,5.5663795,-1.6653372,-0.4237979,1.8405437,0.6723313,0.25627312,-0.38663667,3.8708856,-2.4362104,-0.12372164,2.4929075,-1.6155093,3.4245493,-1.663708,-0.6506029,-1.9040952,0.88999885,4.392483,-0.124998435,7.443587,-1.0208163,2.8569741,0.2060081,-0.88963777,-1.2079314,1.3892684,-1.2948678,4.3124166,-3.0036185,10.747534,1.5773485,6.556065,0.52193904,4.8776293,6.666165,-0.66458327,-0.5591363,-0.3261133,-1.3768241,-0.19062443,2.5488608,-1.0438495,-0.5429848,1.1315131,-0.42363572,5.164126
182,4.6498704,-0.8208662,-0.7472325,0.5062963,4.2886057,-1.5695873,-0.54694647,-1.9349717,7.431935,-0.71328866,0.36662433,4.007919,2.9037905,4.163765,0.8072089,3.5711942,-0.8882917,-2.150641,5.03808,-1.5255846,-0.4943767,1.3624152,0.30526653,-0.38581225,-0.016686108,4.016068,-2.3489075,0.36701438,2.7516267,-1.7635118,3.015213,-0.91515994,-0.63774014,-1.9072312,0.87976485,4.553162,-0.17590442,7.4507427,-0.9838981,2.773689,0.25485313,-0.9496095,-1.1965764,1.3376273,-1.2649188,4.363412,-2.9354444,10.611424,1.4653147,5.212853,-0.40805876,5.3531237,6.434846,-0.85337293,-0.4322514,-0.36532584,-0.956372,-0.55905336,2.7844887,-0.8332661,-0.6205569,0.49815223,-0.5971997,5.0894895
183,4.118335,-0.7825344,-0.4441281,2.5997393,2.4814796,-1.2201366,-0.20624894,-1.8595963,4.5900636,-0.43205777,-0.23730311,3.394401,3.2101722,4.313495,1.3499421,3.1317713,-1.4083375,-2.7897983,6.9420567,-1.8995372,-0.5340419,1.6278714,0.44821185,0.07883276,-0.45377585,4.5875335,-2.9687982,-0.13305834,3.0395958,-2.0048666,4.1833143,-2.0303142,-0.15590793,-0.5299481,0.44494328,0.67320377,0.6927648,2.6990557,-0.49245903,1.2521228,0.040817045,-0.20296516,-0.27435002,0.30586115,-0.30170116,1.4388694,-1.0996346,3.276613,1.1941379,5.4367533,0.36300096,4.275871,6.4958954,-0.66997194,-0.48874825,-0.1931367,-1.2648003,-0.31894836,3.1587982,-0.89063585,-0.6218522,0.5612059,-0.50170606,4.995759
184,5.141164,-0.8834394,-0.4111517,1.5238217,3.2123387,-1.5432898,-0.31603086,-1.8372129,6.2665453,-0.8235601,-0.30506027,4.132337,3.255261,5.244741,0.947074,3.8072827,-1.494029,-2.832034,7.0075827,-2.0147202,-0.56356996,2.2989886,0.84511596,0.20104702,-0.45159534,4.598964,-3.0464537,-0.19185919,3.0134468,-2.0354884,4.3297033,-2.0347924,-0.21693547,-1.210029,1.65317,3.24879,0.50947773,4.888684,-0.5643323,2.1382966,-0.1289899,-0.6026541,-0.49702853,0.4538917,-0.7920743,2.421197,-1.7893634,7.2762656,1.2632535,5.9688277,0.38039586,4.635429,6.8088083,-0.65807956,-0.49498743,-0.28398004,-1.3936106,-0.27231565,2.8603144,-1.0795757,-0.5277965,0.7875976,-0.44862264,5.151502
185,5.284487,-0.8258916,-0.30619326,2.339025,2.9206288,-1.5130068,-0.12725009,-1.8508352,5.4635463,-0.92240465,-0.06670523,3.3392007,3.0449204,5.3325644,0.8288824,2.991731,-1.4987866,-3.2176406,6.935329,-2.9759998,-0.5051901,2.3595622,0.17786871,0.09166155,-0.7849961,5.0727224,-3.448166,1.9840342,1.9839872,-2.5621274,2.513418,-2.42709,-0.58999497,-1.7077609,1.1990232,2.9880407,-0.15525723,7.1151853,-1.2750487,2.9733846,0.18590185,-0.7483421,-0.9945314,0.87273306,-1.1884173,4.737989,-3.1976712,10.325308,1.165203,6.7575917,-0.11600554,6.136137,7.7907453,-0.75949377,-0.42881697,-0.032737847,-1.5352179,-0.28736264,3.1439757,-1.2968291,-0.7726247,0.34108454,-0.18690392,5.0158205
186,5.0723825,-1.060621,-0.63153046,2.0279996,2.8323545,-1.7041109,-0.32123995,-1.8661357,6.595761,-0.9041687,-0.72966486,5.3014345,3.515518,6.2099686,0.88291,4.7066636,-0.4881684,-2.8994865,8.90174,-1.7609179,-0.23124681,3.0327768,-0.51369584,0.5442509,-0.38177863,3.3919683,-3.037522,2.5654955,4.1654024,-2.3443127,1.8817886,-2.642202,-0.9685436,-2.7715914,-0.07934444,5.4144907,-0.056854393,7.9312987,-1.06683,5.3380876,0.20991276,-0.012018302,-0.7907294,-0.33246544,-2.0993617,3.6797574,-3.2873325,11.191385,0.6987644,1.328355,-0.11410081,1.0495001,3.0781484,-0.26884076,-0.03452529,-0.1422413,-0.5012862,-0.25717184,1.3801688,-0.35673654,-0.2375984,-0.048340093,-0.19954264,1.698453
187,6.1316395,-0.923657,-0.5918298,1.1243762,4.4347997,-1.6537306,-0.3939207,-1.8259779,6.3994465,-0.8726109,-0.29289997,4.151387,3.0017836,4.59694,-0.066968225,3.7253883,-1.337429,-2.8698726,7.478417,-1.6702869,-0.32219255,0.69932413,0.21450005,-0.48674956,-0.41237837,5.149123,-3.0568874,0.3852696,3.079805,-1.958586,3.7990873,-1.7198514,-0.63194764,-2.6559005,1.119036,5.0312943,0.7178557,6.175386,-1.6850308,4.8620896,0.1709677,-0.7577318,-0.86650467,-0.23607798,-1.5880748,5.0387535,-3.493204,12.057852,-0.07841773,5.0612144,-0.2977435,4.0946884,7.170532,-0.47881776,-0.10297074,-0.16579133,-1.0826168,-0.74578077,3.2659943,-0.97230744,-0.64420795,-0.47674975,-0.4667374,5.284876
188,4.9126773,-0.8868626,-0.4978374,2.5528421,4.7255716,-1.3199068,-0.33745965,-1.6887895,8.733172,-0.7992282,1.2614999,5.120932,3.1450026,4.7412324,0.43798178,4.4427376,-0.67933446,-3.0380285,4.5056877,-1.2029116,0.406257,-0.058768746,0.8168783,-0.09550193,-0.77449983,3.2888556,-2.3733387,1.2837577,2.9936252,-1.7903535,1.3666213,-0.98615134,-0.6990756,-1.4923029,2.2694747,4.4977045,0.783473,8.74362,-1.7307607,4.348681,-0.35013238,-1.4763374,-1.3037659,1.2111119,-1.6571157,5.332096,-3.642366,13.588321,2.360515,4.678842,-0.6082922,4.0994716,8.915985,-0.462199,-0.24120331,-0.5950118,-1.4446,-0.8191342,3.3954792,-0.8972499,-0.48834753,-0.4602675,-0.2785178,3.6687884
189,5.562113,-0.93387115,-0.60171086,0.6849954,3.8608682,-1.753615,-0.24445303,-2.1043713,7.344095,-0.67025757,-0.48267448,4.2848506,2.786302,3.8322096,1.0976504,4.168409,-0.6174436,-1.1402571,3.2803028,-0.7600081,-0.30985835,0.4277255,0.7426205,-0.008677331,-0.084893465,2.3216867,-1.2885982,-0.0030332594,1.776841,-1.0951492,2.114287,-0.8346983,-1.5652827,-3.1252918,-0.06891417,4.7539315,3.104792,9.7545595,-2.1051145,6.5604706,0.16586207,-0.5066046,-1.5567584,-0.11294834,-1.701418,5.477979,-4.319366,13.795738,0.14404635,5.573438,-0.946675,5.327946,7.344704,-0.5240835,-0.5573988,-0.62733847,-1.1151809,-1.0696064,3.4925716,-0.6532243,-0.83577025,-0.44562474,-0.7775613,6.33525
190,4.762231,-0.55663174,-0.3877592,0.6041457,1.799717,-1.0026258,-0.14817417,-1.2071964,3.9449556,-0.6257978,-0.43224233,1.759231,2.2874982,2.9384305,0.64723283,2.279744,-1.4459053,-3.213386,8.587296,-1.6138331,-0.64205587,0.64394087,0.64405185,-0.15121666,-0.35983035,4.288103,-3.0359602,0.23713677,3.6100273,-2.216305,3.620879,-1.6568742,-0.87918204,-2.7429414,-0.05445524,4.1590967,0.58503735,7.1690335,-1.1407874,5.0543356,-0.020421987,-0.20950522,-0.78579694,-0.51906216,-1.7752608,4.026691,-3.13857,10.254544,0.9524352,3.7831647,-0.36053756,3.5805454,6.0230374,-0.49893454,-0.23420322,-0.166295,-1.1607504,-0.6603713,2.9572597,-0.7841717,-0.71253604,-0.13143994,-0.17710733,5.2422175
191,6.1103177,-0.79577184,-0.70644075,-0.015915882,3.651904,-1.8437437,-0.28238615,-1.9189717,7.1465096,-0.79989606,-0.520729,4.0748034,2.5483308,4.016425,0.6147092,3.859392,-1.5451534,-2.811448,8.389877,-1.108075,-0.29724327,-0.17167379,-0.035072394,-0.69640994,-0.27886105,5.0902977,-3.0867174,0.29249242,3.7399757,-2.0222764,3.8365428,-1.5683081,-1.5419348,-3.1026402,-0.07430273,4.722278,3.0719926,9.628214,-2.0888262,6.510141,0.11823952,-0.5081462,-1.5281794,-0.121064745,-1.6826534,5.4710803,-4.26721,13.593898,-0.18885782,5.292198,-0.7719716,5.5097446,6.9999638,-0.5743712,-0.26191282,-0.50286275,-0.86097383,-1.0465082,3.5228033,-0.87079746,-0.63488126,-0.43137717,-0.66682523,5.537941
192,6.916585,-1.201317,-0.31740612,2.5539806,3.349385,-1.6846062,-0.090476096,-2.0186276,7.264694,-1.0595242,-0.4706639,4.9347463,3.0108793,3.7726462,0.93272495,4.483752,-2.0407948,-3.0557716,9.64637,-1.3887604,-0.5651913,-0.07851848,0.33940402,-0.87865996,-0.58726645,3.6492329,-3.7629895,0.22383022,3.2134037,-2.4002905,3.995613,-1.703205,-1.5404152,-3.0609171,0.018232472,4.704734,2.9276733,9.642549,-2.081328,6.408308,0.19941944,-0.56790215,-1.5158333,-0.07368341,-1.6658976,5.332215,-4.2611923,13.6923685,1.7395469,4.120956,-0.35553372,4.145193,7.917685,-0.25054038,-0.1303432,-0.4508937,-1.1102949,-0.8455339,2.7859507,-1.0990041,-0.53856003,-0.22989465,-0.118389525,5.7357497
193,5.073839,-0.79985225,-0.47314677,1.1638486,2.9660919,-1.272738,-0.27168044,-1.5633111,6.166354,-0.661206,-0.32553604,3.7348692,2.6364853,3.4292786,1.4584584,3.3560283,-1.351325,-2.9761364,8.280974,-2.1471217,-0.6103105,1.097806,1.621385,-0.24128345,-0.17546758,6.2971754,-3.215745,-0.037984125,3.6873121,-2.4602873,4.251635,-1.7061055,-1.2044472,-2.991347,0.2752523,4.468101,2.2510374,9.266855,-2.0095181,6.1717668,0.27664044,-0.5053491,-1.5288837,0.38593683,-1.5565532,5.643524,-4.109051,13.257236,0.21693169,5.7190866,-0.66995233,4.263766,7.746852,-0.57205975,-0.3220073,-0.5359876,-1.1996101,-0.97677386,3.4514236,-1.0314184,-0.5638859,-0.4472473,-0.47097552,5.549989
194,5.288594,-0.7856621,-0.39136332,0.6554132,2.9626281,-1.0154016,-0.43685842,-1.5046864,6.3870726,-0.63798296,-0.31636253,3.4951007,3.1007402,2.5811584,1.1202962,4.0263033,-1.7709705,-3.3807073,10.54755,-2.4158795,-0.15438509,1.2948606,0.933423,-0.15185356,-0.5052503,3.5390108,-3.1574142,2.027445,3.9295778,-2.995362,5.25422,-2.2732832,-0.8669103,-1.8469437,3.087171,5.0093846,0.31984654,7.38817,-1.7217569,3.3893456,0.3759944,-1.3608068,-0.9323153,2.7896583,-1.1902683,3.6314354,-3.3110373,11.739363,0.36824486,4.1110573,-0.53350335,3.4636898,5.8528175,-0.41106743,-0.14914864,-0.45279226,-0.93736434,-0.7303665,2.9586794,-0.8074224,-0.4044845,-0.3016436,-0.33218014,4.813166
195,5.639648,-0.7893058,-0.6663383,0.06619434,4.966344,-1.6305395,-0.6795039,-1.9324895,7.891366,-0.6663045,-0.54713875,5.3553796,3.3190446,4.3270144,0.87844414,5.3317027,-1.8018641,-2.6852915,9.186843,-1.7864223,-0.9059074,0.8824585,0.21464856,-1.0204382,-0.40598473,3.7969968,-3.8040543,0.6674693,2.0152657,-2.6015172,2.9179199,-1.4790255,-0.5283195,-2.963484,0.65269834,3.9592073,0.6278932,8.841749,-2.008793,5.861952,0.60484433,-0.43032774,-1.6189408,3.2838366,-1.154823,6.9438877,-3.712621,12.92335,0.6401889,4.290762,-0.5475289,3.1033607,7.350325,-0.3060522,-0.23926775,-0.72802067,-1.0720786,-1.0342132,2.9478064,-1.0301427,-0.5638112,-0.468006,-0.5180034,4.8503056
196,5.821955,-0.8200351,-0.5450355,0.48395315,3.6825705,-1.5940518,-0.6075747,-1.8171837,7.057969,-0.7488364,-0.5973571,4.8970466,3.3981695,3.8555486,0.9548043,4.5041623,-0.9645669,-2.5080118,6.922195,-2.0524857,-0.37852252,1.0906209,0.8493715,-0.21114738,-0.1185785,5.5512176,-2.9795952,1.0123461,3.0701723,-2.4853206,3.9387155,-1.4499195,-0.49847677,-2.880895,0.637049,4.022507,0.61032706,8.81031,-2.0021524,5.799179,0.4817169,-0.46607122,-1.5738661,3.0722096,-1.1735427,7.0209928,-3.7101421,12.833956,0.15631966,5.735339,-0.8854366,4.5998387,8.574286,-0.5368458,-0.28199455,-0.73360306,-1.2311649,-1.1647518,3.8896918,-1.1086396,-0.6766311,-0.55578,-0.57168835,5.38623
197,5.252535,-0.92730916,-0.5180491,0.8942327,3.3687415,-1.3900045,-0.4048506,-1.7175367,6.252721,-0.6280673,-0.4202253,3.9034338,2.795421,3.6948733,0.45672944,3.9048085,-1.7336125,-3.0784307,9.829158,-2.0017502,-0.2694778,0.88650125,0.7105806,-0.3676623,-0.52042085,3.4365942,-3.1604564,1.4374951,3.4963746,-2.6498363,4.6686916,-2.0007792,-1.423201,-2.9853997,-0.028367763,5.112566,2.7872612,9.137581,-1.9954642,6.2782598,0.07696401,-0.5192696,-1.4663987,-0.035803467,-1.6438847,5.1857986,-4.071438,13.168402,-0.490406,4.227725,-0.49260762,5.795822,7.1861954,-1.0145328,-0.35105067,-0.21880111,-1.0498195,-0.96931064,3.3800697,-1.2758193,-0.78554606,-0.18216819,-1.0679873,5.766322
